station_id,station_name,element_name,year,month,day,obs_val
43466,COLOMBO,TMPMAX,2013,5,2,32.3
43466,COLOMBO,TMPMAX,2013,5,3,28.6
43466,COLOMBO,TMPMAX,2013,5,4,31.4
43466,COLOMBO,TMPMAX,2013,5,5,29.9
43466,COLOMBO,TMPMAX,2013,5,6,29.9
43466,COLOMBO,TMPMAX,2013,5,7,31.3
43466,COLOMBO,TMPMAX,2013,5,8,31.7
43466,COLOMBO,TMPMAX,2013,5,9,32.4
43466,COLOMBO,TMPMAX,2013,5,10,32.5
43466,COLOMBO,TMPMAX,2013,5,11,32.2
43466,COLOMBO,TMPMAX,2013,5,12,31.7
43466,COLOMBO,TMPMAX,2013,5,13,31.1
43466,COLOMBO,TMPMAX,2013,5,14,31.6
43466,COLOMBO,TMPMAX,2013,5,15,31.9
43466,COLOMBO,TMPMAX,2013,5,16,31.8
43466,COLOMBO,TMPMAX,2013,5,17,31.9
43466,COLOMBO,TMPMAX,2013,5,18,32.1
43466,COLOMBO,TMPMAX,2013,5,19,32.1
43466,COLOMBO,TMPMAX,2013,5,20,26.7
43466,COLOMBO,TMPMAX,2013,5,21,31.1
43466,COLOMBO,TMPMAX,2013,5,22,31.3
43466,COLOMBO,TMPMAX,2013,5,23,31.1
43466,COLOMBO,TMPMAX,2013,5,24,31.5
43466,COLOMBO,TMPMAX,2013,5,25,30.8
43466,COLOMBO,TMPMAX,2013,5,26,31.3
43466,COLOMBO,TMPMAX,2013,5,27,31.3
43466,COLOMBO,TMPMAX,2013,5,28,31.4
43466,COLOMBO,TMPMAX,2013,5,29,30.7
43466,COLOMBO,TMPMAX,2013,5,30,30.7
43466,COLOMBO,TMPMAX,2013,5,31,27.9
43466,COLOMBO,TMPMAX,2013,6,1,30
43466,COLOMBO,TMPMAX,2013,6,2,30.1
43466,COLOMBO,TMPMAX,2013,6,3,31.1
43466,COLOMBO,TMPMAX,2013,6,4,30.7
43466,COLOMBO,TMPMAX,2013,6,5,30.4
43466,COLOMBO,TMPMAX,2013,6,6,30.9
43466,COLOMBO,TMPMAX,2013,6,7,30.7
43466,COLOMBO,TMPMAX,2013,6,8,27.4
43466,COLOMBO,TMPMAX,2013,6,9,30.6
43466,COLOMBO,TMPMAX,2013,6,10,30.6
43466,COLOMBO,TMPMAX,2013,6,11,30.4
43466,COLOMBO,TMPMAX,2013,6,12,29.7
43466,COLOMBO,TMPMAX,2013,6,13,29.8
43466,COLOMBO,TMPMAX,2013,6,14,30.9
43466,COLOMBO,TMPMAX,2013,6,15,30.3
43466,COLOMBO,TMPMAX,2013,6,16,30.2
43466,COLOMBO,TMPMAX,2013,6,17,28.1
43466,COLOMBO,TMPMAX,2013,6,18,29.7
43466,COLOMBO,TMPMAX,2013,6,19,29.9
43466,COLOMBO,TMPMAX,2013,6,20,29.7
43466,COLOMBO,TMPMAX,2013,6,21,30.1
43466,COLOMBO,TMPMAX,2013,6,22,30.1
43466,COLOMBO,TMPMAX,2013,6,23,29.3
43466,COLOMBO,TMPMAX,2013,6,24,30.3
43466,COLOMBO,TMPMAX,2013,6,25,30.1
43466,COLOMBO,TMPMAX,2013,6,26,29.4
43466,COLOMBO,TMPMAX,2013,6,27,30.4
43466,COLOMBO,TMPMAX,2013,6,28,29.7
43466,COLOMBO,TMPMAX,2013,6,29,29.5
43466,COLOMBO,TMPMAX,2013,6,30,29.6
43466,COLOMBO,TMPMAX,2013,6,31,
43466,COLOMBO,TMPMAX,2013,7,1,29.5
43466,COLOMBO,TMPMAX,2013,7,2,30.4
43466,COLOMBO,TMPMAX,2013,7,3,30.3
43466,COLOMBO,TMPMAX,2013,7,4,30.5
43466,COLOMBO,TMPMAX,2013,7,5,30.4
43466,COLOMBO,TMPMAX,2013,7,6,30.3
43466,COLOMBO,TMPMAX,2013,7,7,29.6
43466,COLOMBO,TMPMAX,2013,7,8,29.9
43466,COLOMBO,TMPMAX,2013,7,9,29.5
43466,COLOMBO,TMPMAX,2013,7,10,29.6
43466,COLOMBO,TMPMAX,2013,7,11,30.1
43466,COLOMBO,TMPMAX,2013,7,12,30.4
43466,COLOMBO,TMPMAX,2013,7,13,30.2
43466,COLOMBO,TMPMAX,2013,7,14,30.1
43466,COLOMBO,TMPMAX,2013,7,15,30.2
43466,COLOMBO,TMPMAX,2013,7,16,30.6
43466,COLOMBO,TMPMAX,2013,7,17,30.6
43466,COLOMBO,TMPMAX,2013,7,18,28.9
43466,COLOMBO,TMPMAX,2013,7,19,30.1
43466,COLOMBO,TMPMAX,2013,7,20,30.2
43466,COLOMBO,TMPMAX,2013,7,21,30
43466,COLOMBO,TMPMAX,2013,7,22,29.1
43466,COLOMBO,TMPMAX,2013,7,23,28.3
43466,COLOMBO,TMPMAX,2013,7,24,29.5
43466,COLOMBO,TMPMAX,2013,7,25,29.9
43466,COLOMBO,TMPMAX,2013,7,26,29.1
43466,COLOMBO,TMPMAX,2013,7,27,30.4
43466,COLOMBO,TMPMAX,2013,7,28,30.2
43466,COLOMBO,TMPMAX,2013,7,29,30.1
43466,COLOMBO,TMPMAX,2013,7,30,30.1
43466,COLOMBO,TMPMAX,2013,7,31,30.4
43466,COLOMBO,TMPMAX,2013,8,1,30.5
43466,COLOMBO,TMPMAX,2013,8,2,30.4
43466,COLOMBO,TMPMAX,2013,8,3,30.4
43466,COLOMBO,TMPMAX,2013,8,4,29.3
43466,COLOMBO,TMPMAX,2013,8,5,29.3
43466,COLOMBO,TMPMAX,2013,8,6,29.8
43466,COLOMBO,TMPMAX,2013,8,7,29.8
43466,COLOMBO,TMPMAX,2013,8,8,29.3
43466,COLOMBO,TMPMAX,2013,8,9,28.9
43466,COLOMBO,TMPMAX,2013,8,10,28.5
43466,COLOMBO,TMPMAX,2013,8,11,28.6
43466,COLOMBO,TMPMAX,2013,8,12,28.9
43466,COLOMBO,TMPMAX,2013,8,13,29.8
43466,COLOMBO,TMPMAX,2013,8,14,29.7
43466,COLOMBO,TMPMAX,2013,8,15,30
43466,COLOMBO,TMPMAX,2013,8,16,29.9
43466,COLOMBO,TMPMAX,2013,8,17,30.9
43466,COLOMBO,TMPMAX,2013,8,18,30.5
43466,COLOMBO,TMPMAX,2013,8,19,30.5
43466,COLOMBO,TMPMAX,2013,8,20,30.5
43466,COLOMBO,TMPMAX,2013,8,21,30.1
43466,COLOMBO,TMPMAX,2013,8,22,30.3
43466,COLOMBO,TMPMAX,2013,8,23,30.4
43466,COLOMBO,TMPMAX,2013,8,24,30.7
43466,COLOMBO,TMPMAX,2013,8,25,30.6
43466,COLOMBO,TMPMAX,2013,8,26,30.2
43466,COLOMBO,TMPMAX,2013,8,27,30.8
43466,COLOMBO,TMPMAX,2013,8,28,30.3
43466,COLOMBO,TMPMAX,2013,8,29,31.3
43466,COLOMBO,TMPMAX,2013,8,30,31.7
43466,COLOMBO,TMPMAX,2013,8,31,32.7
43466,COLOMBO,TMPMAX,2013,9,1,30.5
43466,COLOMBO,TMPMAX,2013,9,2,29.9
43466,COLOMBO,TMPMAX,2013,9,3,30.1
43466,COLOMBO,TMPMAX,2013,9,4,30.9
43466,COLOMBO,TMPMAX,2013,9,5,29.5
43466,COLOMBO,TMPMAX,2013,9,6,27.8
43466,COLOMBO,TMPMAX,2013,9,7,28.4
43466,COLOMBO,TMPMAX,2013,9,8,30.3
43466,COLOMBO,TMPMAX,2013,9,9,30.1
43466,COLOMBO,TMPMAX,2013,9,10,29.7
43466,COLOMBO,TMPMAX,2013,9,11,30.1
43466,COLOMBO,TMPMAX,2013,9,12,29.5
43466,COLOMBO,TMPMAX,2013,9,13,29.8
43466,COLOMBO,TMPMAX,2013,9,14,30.2
43466,COLOMBO,TMPMAX,2013,9,15,30.1
43466,COLOMBO,TMPMAX,2013,9,16,30
43466,COLOMBO,TMPMAX,2013,9,17,28.3
43466,COLOMBO,TMPMAX,2013,9,18,27.8
43466,COLOMBO,TMPMAX,2013,9,19,30.1
43466,COLOMBO,TMPMAX,2013,9,20,30.3
43466,COLOMBO,TMPMAX,2013,9,21,30.3
43466,COLOMBO,TMPMAX,2013,9,22,30.4
43466,COLOMBO,TMPMAX,2013,9,23,30.3
43466,COLOMBO,TMPMAX,2013,9,24,30.5
43466,COLOMBO,TMPMAX,2013,9,25,30.4
43466,COLOMBO,TMPMAX,2013,9,26,30.7
43466,COLOMBO,TMPMAX,2013,9,27,30.6
43466,COLOMBO,TMPMAX,2013,9,28,30.9
43466,COLOMBO,TMPMAX,2013,9,29,31.1
43466,COLOMBO,TMPMAX,2013,9,30,31.1
43466,COLOMBO,TMPMAX,2013,9,31,
43466,COLOMBO,TMPMAX,2013,10,1,31.1
43466,COLOMBO,TMPMAX,2013,10,2,31.3
43466,COLOMBO,TMPMAX,2013,10,3,31.3
43466,COLOMBO,TMPMAX,2013,10,4,30.7
43466,COLOMBO,TMPMAX,2013,10,5,30.8
43466,COLOMBO,TMPMAX,2013,10,6,31
43466,COLOMBO,TMPMAX,2013,10,7,31.1
43466,COLOMBO,TMPMAX,2013,10,8,30.5
43466,COLOMBO,TMPMAX,2013,10,9,30.9
43466,COLOMBO,TMPMAX,2013,10,10,29.8
43466,COLOMBO,TMPMAX,2013,10,11,30.7
43466,COLOMBO,TMPMAX,2013,10,12,30.3
43466,COLOMBO,TMPMAX,2013,10,13,30.4
43466,COLOMBO,TMPMAX,2013,10,14,30.8
43466,COLOMBO,TMPMAX,2013,10,15,30.8
43466,COLOMBO,TMPMAX,2013,10,16,30.5
43466,COLOMBO,TMPMAX,2013,10,17,30.4
43466,COLOMBO,TMPMAX,2013,10,18,30.3
43466,COLOMBO,TMPMAX,2013,10,19,27.5
43466,COLOMBO,TMPMAX,2013,10,20,29.5
43466,COLOMBO,TMPMAX,2013,10,21,30.3
43466,COLOMBO,TMPMAX,2013,10,22,30.5
43466,COLOMBO,TMPMAX,2013,10,23,30.9
43466,COLOMBO,TMPMAX,2013,10,24,30.5
43466,COLOMBO,TMPMAX,2013,10,25,30.4
43466,COLOMBO,TMPMAX,2013,10,26,30.5
43466,COLOMBO,TMPMAX,2013,10,27,30.6
43466,COLOMBO,TMPMAX,2013,10,28,30.9
43466,COLOMBO,TMPMAX,2013,10,29,30.5
43466,COLOMBO,TMPMAX,2013,10,30,30.8
43466,COLOMBO,TMPMAX,2013,10,31,30.4
43466,COLOMBO,TMPMAX,2013,11,1,31.2
43466,COLOMBO,TMPMAX,2013,11,2,30.7
43466,COLOMBO,TMPMAX,2013,11,3,30.6
43466,COLOMBO,TMPMAX,2013,11,4,30.8
43466,COLOMBO,TMPMAX,2013,11,5,30.9
43466,COLOMBO,TMPMAX,2013,11,6,31
43466,COLOMBO,TMPMAX,2013,11,7,31.3
43466,COLOMBO,TMPMAX,2013,11,8,31.3
43466,COLOMBO,TMPMAX,2013,11,9,31.7
43466,COLOMBO,TMPMAX,2013,11,10,29.6
43466,COLOMBO,TMPMAX,2013,11,11,32
43466,COLOMBO,TMPMAX,2013,11,12,31.4
43466,COLOMBO,TMPMAX,2013,11,13,28.9
43466,COLOMBO,TMPMAX,2013,11,14,31.5
43466,COLOMBO,TMPMAX,2013,11,15,31
43466,COLOMBO,TMPMAX,2013,11,16,31
43466,COLOMBO,TMPMAX,2013,11,17,31.3
43466,COLOMBO,TMPMAX,2013,11,18,31.1
43466,COLOMBO,TMPMAX,2013,11,19,30.9
43466,COLOMBO,TMPMAX,2013,11,20,31.3
43466,COLOMBO,TMPMAX,2013,11,21,30.8
43466,COLOMBO,TMPMAX,2013,11,22,30.9
43466,COLOMBO,TMPMAX,2013,11,23,30.8
43466,COLOMBO,TMPMAX,2013,11,24,29.7
43466,COLOMBO,TMPMAX,2013,11,25,30.9
43466,COLOMBO,TMPMAX,2013,11,26,31
43466,COLOMBO,TMPMAX,2013,11,27,31
43466,COLOMBO,TMPMAX,2013,11,28,30.7
43466,COLOMBO,TMPMAX,2013,11,29,30.7
43466,COLOMBO,TMPMAX,2013,11,30,32.5
43466,COLOMBO,TMPMAX,2013,11,31,
43466,COLOMBO,TMPMAX,2013,12,1,30.3
43466,COLOMBO,TMPMAX,2013,12,2,30.8
43466,COLOMBO,TMPMAX,2013,12,3,31.6
43466,COLOMBO,TMPMAX,2013,12,4,31.5
43466,COLOMBO,TMPMAX,2013,12,5,29.9
43466,COLOMBO,TMPMAX,2013,12,6,30.2
43466,COLOMBO,TMPMAX,2013,12,7,30.2
43466,COLOMBO,TMPMAX,2013,12,8,30.2
43466,COLOMBO,TMPMAX,2013,12,9,30.9
43466,COLOMBO,TMPMAX,2013,12,10,30.3
43466,COLOMBO,TMPMAX,2013,12,11,31.1
43466,COLOMBO,TMPMAX,2013,12,12,31
43466,COLOMBO,TMPMAX,2013,12,13,29.9
43466,COLOMBO,TMPMAX,2013,12,14,30.9
43466,COLOMBO,TMPMAX,2013,12,15,30
43466,COLOMBO,TMPMAX,2013,12,16,30.5
43466,COLOMBO,TMPMAX,2013,12,17,30.1
43466,COLOMBO,TMPMAX,2013,12,18,32.2
43466,COLOMBO,TMPMAX,2013,12,19,31.1
43466,COLOMBO,TMPMAX,2013,12,20,31.3
43466,COLOMBO,TMPMAX,2013,12,21,30.7
43466,COLOMBO,TMPMAX,2013,12,22,32.5
43466,COLOMBO,TMPMAX,2013,12,23,32.9
43466,COLOMBO,TMPMAX,2013,12,24,31
43466,COLOMBO,TMPMAX,2013,12,25,30.8
43466,COLOMBO,TMPMAX,2013,12,26,31.9
43466,COLOMBO,TMPMAX,2013,12,27,31.3
43466,COLOMBO,TMPMAX,2013,12,28,32.5
43466,COLOMBO,TMPMAX,2013,12,29,32.1
43466,COLOMBO,TMPMAX,2013,12,30,31.9
43466,COLOMBO,TMPMAX,2013,12,31,32.9
43466,COLOMBO,TMPMAX,2014,1,1,33.2
43466,COLOMBO,TMPMAX,2014,1,2,31.9
43466,COLOMBO,TMPMAX,2014,1,3,31.2
43466,COLOMBO,TMPMAX,2014,1,4,30.3
43466,COLOMBO,TMPMAX,2014,1,5,29.4
43466,COLOMBO,TMPMAX,2014,1,6,29.7
43466,COLOMBO,TMPMAX,2014,1,7,29.4
43466,COLOMBO,TMPMAX,2014,1,8,30.9
43466,COLOMBO,TMPMAX,2014,1,9,31.4
43466,COLOMBO,TMPMAX,2014,1,10,30.7
43466,COLOMBO,TMPMAX,2014,1,11,30.6
43466,COLOMBO,TMPMAX,2014,1,12,30.4
43466,COLOMBO,TMPMAX,2014,1,13,32.3
43466,COLOMBO,TMPMAX,2014,1,14,29.6
43466,COLOMBO,TMPMAX,2014,1,15,29.7
43466,COLOMBO,TMPMAX,2014,1,16,30
43466,COLOMBO,TMPMAX,2014,1,17,32.8
43466,COLOMBO,TMPMAX,2014,1,18,30.3
43466,COLOMBO,TMPMAX,2014,1,19,32.6
43466,COLOMBO,TMPMAX,2014,1,20,31.6
43466,COLOMBO,TMPMAX,2014,1,21,33.7
43466,COLOMBO,TMPMAX,2014,1,22,32
43466,COLOMBO,TMPMAX,2014,1,23,31
43466,COLOMBO,TMPMAX,2014,1,24,31.2
43466,COLOMBO,TMPMAX,2014,1,25,33.1
43466,COLOMBO,TMPMAX,2014,1,26,32.1
43466,COLOMBO,TMPMAX,2014,1,27,32.4
43466,COLOMBO,TMPMAX,2014,1,28,32
43466,COLOMBO,TMPMAX,2014,1,29,32.3
43466,COLOMBO,TMPMAX,2014,1,30,32.8
43466,COLOMBO,TMPMAX,2014,1,31,31.9
43466,COLOMBO,TMPMAX,2014,2,1,34.9
43466,COLOMBO,TMPMAX,2014,2,2,35.3
43466,COLOMBO,TMPMAX,2014,2,3,34.6
43466,COLOMBO,TMPMAX,2014,2,4,31.4
43466,COLOMBO,TMPMAX,2014,2,5,31.3
43466,COLOMBO,TMPMAX,2014,2,6,30.7
43466,COLOMBO,TMPMAX,2014,2,7,34.4
43466,COLOMBO,TMPMAX,2014,2,8,31
43466,COLOMBO,TMPMAX,2014,2,9,30.4
43466,COLOMBO,TMPMAX,2014,2,10,29.8
43466,COLOMBO,TMPMAX,2014,2,11,29.5
43466,COLOMBO,TMPMAX,2014,2,12,30.5
43466,COLOMBO,TMPMAX,2014,2,13,29.9
43466,COLOMBO,TMPMAX,2014,2,14,31.1
43466,COLOMBO,TMPMAX,2014,2,15,30.8
43466,COLOMBO,TMPMAX,2014,2,16,30.8
43466,COLOMBO,TMPMAX,2014,2,17,31.2
43466,COLOMBO,TMPMAX,2014,2,18,31.4
43466,COLOMBO,TMPMAX,2014,2,19,32.1
43466,COLOMBO,TMPMAX,2014,2,20,31.3
43466,COLOMBO,TMPMAX,2014,2,21,32.8
43466,COLOMBO,TMPMAX,2014,2,22,31.3
43466,COLOMBO,TMPMAX,2014,2,23,31.1
43466,COLOMBO,TMPMAX,2014,2,24,31.5
43466,COLOMBO,TMPMAX,2014,2,25,32.1
43466,COLOMBO,TMPMAX,2014,2,26,32.1
43466,COLOMBO,TMPMAX,2014,2,27,31.2
43466,COLOMBO,TMPMAX,2014,2,28,31.4
43466,COLOMBO,TMPMAX,2014,2,29,
43466,COLOMBO,TMPMAX,2014,2,30,
43466,COLOMBO,TMPMAX,2014,2,31,
43466,COLOMBO,TMPMAX,2014,3,1,31.5
43466,COLOMBO,TMPMAX,2014,3,2,32
43466,COLOMBO,TMPMAX,2014,3,3,32.4
43466,COLOMBO,TMPMAX,2014,3,4,32.2
43466,COLOMBO,TMPMAX,2014,3,5,32.6
43466,COLOMBO,TMPMAX,2014,3,6,31.6
43466,COLOMBO,TMPMAX,2014,3,7,32.5
43466,COLOMBO,TMPMAX,2014,3,8,32.5
43466,COLOMBO,TMPMAX,2014,3,9,34.1
43466,COLOMBO,TMPMAX,2014,3,10,32.2
43466,COLOMBO,TMPMAX,2014,3,11,35.2
43466,COLOMBO,TMPMAX,2014,3,12,32.6
43466,COLOMBO,TMPMAX,2014,3,13,32.8
43466,COLOMBO,TMPMAX,2014,3,14,31.7
43466,COLOMBO,TMPMAX,2014,3,15,31.5
43466,COLOMBO,TMPMAX,2014,3,16,32.5
43466,COLOMBO,TMPMAX,2014,3,17,33.1
43466,COLOMBO,TMPMAX,2014,3,18,33.2
43466,COLOMBO,TMPMAX,2014,3,19,30.1
43466,COLOMBO,TMPMAX,2014,3,20,31.9
43466,COLOMBO,TMPMAX,2014,3,21,32.1
43466,COLOMBO,TMPMAX,2014,3,22,31.3
43466,COLOMBO,TMPMAX,2014,3,23,32.9
43466,COLOMBO,TMPMAX,2014,3,24,32
43466,COLOMBO,TMPMAX,2014,3,25,32.2
43466,COLOMBO,TMPMAX,2014,3,26,33.2
43466,COLOMBO,TMPMAX,2014,3,27,32.9
43466,COLOMBO,TMPMAX,2014,3,28,31.8
43466,COLOMBO,TMPMAX,2014,3,29,31.9
43466,COLOMBO,TMPMAX,2014,3,30,32.4
43466,COLOMBO,TMPMAX,2014,3,31,31.9
43466,COLOMBO,TMPMAX,2014,4,1,32.2
43466,COLOMBO,TMPMAX,2014,4,2,32.4
43466,COLOMBO,TMPMAX,2014,4,3,32.7
43466,COLOMBO,TMPMAX,2014,4,4,31.8
43466,COLOMBO,TMPMAX,2014,4,5,32.5
43466,COLOMBO,TMPMAX,2014,4,6,32.4
43466,COLOMBO,TMPMAX,2014,4,7,33.5
43466,COLOMBO,TMPMAX,2014,4,8,32.5
43466,COLOMBO,TMPMAX,2014,4,9,31.8
43466,COLOMBO,TMPMAX,2014,4,10,31.9
43466,COLOMBO,TMPMAX,2014,4,11,32.8
43466,COLOMBO,TMPMAX,2014,4,12,31.9
43466,COLOMBO,TMPMAX,2014,4,13,32.4
43466,COLOMBO,TMPMAX,2014,4,14,32.1
43466,COLOMBO,TMPMAX,2014,4,15,31.9
43466,COLOMBO,TMPMAX,2014,4,16,32.6
43466,COLOMBO,TMPMAX,2014,4,17,32.3
43466,COLOMBO,TMPMAX,2014,4,18,32.3
43466,COLOMBO,TMPMAX,2014,4,19,32.2
43466,COLOMBO,TMPMAX,2014,4,20,32.1
43466,COLOMBO,TMPMAX,2014,4,21,32.3
43466,COLOMBO,TMPMAX,2014,4,22,32.6
43466,COLOMBO,TMPMAX,2014,4,23,31.8
43466,COLOMBO,TMPMAX,2014,4,24,31.7
43466,COLOMBO,TMPMAX,2014,4,25,32.2
43466,COLOMBO,TMPMAX,2014,4,26,32.6
43466,COLOMBO,TMPMAX,2014,4,27,32.4
43466,COLOMBO,TMPMAX,2014,4,28,32.3
43466,COLOMBO,TMPMAX,2014,4,29,30.5
43466,COLOMBO,TMPMAX,2014,4,30,32.2
43466,COLOMBO,TMPMAX,2014,4,31,
43466,COLOMBO,TMPMAX,2014,5,1,30.1
43466,COLOMBO,TMPMAX,2014,5,2,32.4
43466,COLOMBO,TMPMAX,2014,5,3,29.4
43466,COLOMBO,TMPMAX,2014,5,4,29.5
43466,COLOMBO,TMPMAX,2014,5,5,30.6
43466,COLOMBO,TMPMAX,2014,5,6,30.4
43466,COLOMBO,TMPMAX,2014,5,7,30.6
43466,COLOMBO,TMPMAX,2014,5,8,31.6
43466,COLOMBO,TMPMAX,2014,5,9,31.3
43466,COLOMBO,TMPMAX,2014,5,10,31.8
43466,COLOMBO,TMPMAX,2014,5,11,31.9
43466,COLOMBO,TMPMAX,2014,5,12,32
43466,COLOMBO,TMPMAX,2014,5,13,32
43466,COLOMBO,TMPMAX,2014,5,14,32.2
43466,COLOMBO,TMPMAX,2014,5,15,32.3
43466,COLOMBO,TMPMAX,2014,5,16,32.7
43466,COLOMBO,TMPMAX,2014,5,17,31.9
43466,COLOMBO,TMPMAX,2014,5,18,32.3
43466,COLOMBO,TMPMAX,2014,5,19,32.1
43466,COLOMBO,TMPMAX,2014,5,20,32
43466,COLOMBO,TMPMAX,2014,5,21,30.8
43466,COLOMBO,TMPMAX,2014,5,22,31.9
43466,COLOMBO,TMPMAX,2014,5,23,32.4
43466,COLOMBO,TMPMAX,2014,5,24,32.3
43466,COLOMBO,TMPMAX,2014,5,25,32
43466,COLOMBO,TMPMAX,2014,5,26,32.1
43466,COLOMBO,TMPMAX,2014,5,27,32.1
43466,COLOMBO,TMPMAX,2014,5,28,31.8
43466,COLOMBO,TMPMAX,2014,5,29,31.4
43466,COLOMBO,TMPMAX,2014,5,30,31.8
43466,COLOMBO,TMPMAX,2014,5,31,32.1
43466,COLOMBO,TMPMAX,2014,6,1,31.1
43466,COLOMBO,TMPMAX,2014,6,2,28.7
43466,COLOMBO,TMPMAX,2014,6,3,28.4
43466,COLOMBO,TMPMAX,2014,6,4,30.9
43466,COLOMBO,TMPMAX,2014,6,5,31.3
43466,COLOMBO,TMPMAX,2014,6,6,31.6
43466,COLOMBO,TMPMAX,2014,6,7,31.8
43466,COLOMBO,TMPMAX,2014,6,8,31.1
43466,COLOMBO,TMPMAX,2014,6,9,30.5
43466,COLOMBO,TMPMAX,2014,6,10,31.7
43466,COLOMBO,TMPMAX,2014,6,11,30.7
43466,COLOMBO,TMPMAX,2014,6,12,30.5
43466,COLOMBO,TMPMAX,2014,6,13,30.9
43466,COLOMBO,TMPMAX,2014,6,14,31.3
43466,COLOMBO,TMPMAX,2014,6,15,30.8
43466,COLOMBO,TMPMAX,2014,6,16,31.3
43466,COLOMBO,TMPMAX,2014,6,17,31.2
43466,COLOMBO,TMPMAX,2014,6,18,31.1
43466,COLOMBO,TMPMAX,2014,6,19,31
43466,COLOMBO,TMPMAX,2014,6,20,31.5
43466,COLOMBO,TMPMAX,2014,6,21,31.7
43466,COLOMBO,TMPMAX,2014,6,22,31.7
43466,COLOMBO,TMPMAX,2014,6,23,31.5
43466,COLOMBO,TMPMAX,2014,6,24,31.4
43466,COLOMBO,TMPMAX,2014,6,25,31.5
43466,COLOMBO,TMPMAX,2014,6,26,31.3
43466,COLOMBO,TMPMAX,2014,6,27,31.7
43466,COLOMBO,TMPMAX,2014,6,28,30.8
43466,COLOMBO,TMPMAX,2014,6,29,31
43466,COLOMBO,TMPMAX,2014,6,30,29.4
43466,COLOMBO,TMPMAX,2014,6,31,
43466,COLOMBO,TMPMAX,2014,7,1,29.7
43466,COLOMBO,TMPMAX,2014,7,2,30.6
43466,COLOMBO,TMPMAX,2014,7,3,30.7
43466,COLOMBO,TMPMAX,2014,7,4,30.8
43466,COLOMBO,TMPMAX,2014,7,5,30.5
43466,COLOMBO,TMPMAX,2014,7,6,30.6
43466,COLOMBO,TMPMAX,2014,7,7,30.6
43466,COLOMBO,TMPMAX,2014,7,8,30.9
43466,COLOMBO,TMPMAX,2014,7,9,30.8
43466,COLOMBO,TMPMAX,2014,7,10,29.9
43466,COLOMBO,TMPMAX,2014,7,11,30.7
43466,COLOMBO,TMPMAX,2014,7,12,30.9
43466,COLOMBO,TMPMAX,2014,7,13,31.2
43466,COLOMBO,TMPMAX,2014,7,14,30.9
43466,COLOMBO,TMPMAX,2014,7,15,31.2
43466,COLOMBO,TMPMAX,2014,7,16,31.3
43466,COLOMBO,TMPMAX,2014,7,17,31.1
43466,COLOMBO,TMPMAX,2014,7,18,31.1
43466,COLOMBO,TMPMAX,2014,7,19,31.5
43466,COLOMBO,TMPMAX,2014,7,20,30.6
43466,COLOMBO,TMPMAX,2014,7,21,31.5
43466,COLOMBO,TMPMAX,2014,7,22,31.7
43466,COLOMBO,TMPMAX,2014,7,23,30.7
43466,COLOMBO,TMPMAX,2014,7,24,31.5
43466,COLOMBO,TMPMAX,2014,7,25,31.5
43466,COLOMBO,TMPMAX,2014,7,26,31.1
43466,COLOMBO,TMPMAX,2014,7,27,30.5
43466,COLOMBO,TMPMAX,2014,7,28,30.1
43466,COLOMBO,TMPMAX,2014,7,29,30.9
43466,COLOMBO,TMPMAX,2014,7,30,31.2
43466,COLOMBO,TMPMAX,2014,7,31,31.1
43466,COLOMBO,TMPMAX,2014,8,1,31.1
43466,COLOMBO,TMPMAX,2014,8,2,30.1
43466,COLOMBO,TMPMAX,2014,8,3,30.3
43466,COLOMBO,TMPMAX,2014,8,4,30
43466,COLOMBO,TMPMAX,2014,8,5,30.6
43466,COLOMBO,TMPMAX,2014,8,6,30.6
43466,COLOMBO,TMPMAX,2014,8,7,30.5
43466,COLOMBO,TMPMAX,2014,8,8,30.5
43466,COLOMBO,TMPMAX,2014,8,9,30.7
43466,COLOMBO,TMPMAX,2014,8,10,30.2
43466,COLOMBO,TMPMAX,2014,8,11,29
43466,COLOMBO,TMPMAX,2014,8,12,29.9
43466,COLOMBO,TMPMAX,2014,8,13,30
43466,COLOMBO,TMPMAX,2014,8,14,30.7
43466,COLOMBO,TMPMAX,2014,8,15,30.5
43466,COLOMBO,TMPMAX,2014,8,16,30.2
43466,COLOMBO,TMPMAX,2014,8,17,28.5
43466,COLOMBO,TMPMAX,2014,8,18,29.9
43466,COLOMBO,TMPMAX,2014,8,19,30.4
43466,COLOMBO,TMPMAX,2014,8,20,30.5
43466,COLOMBO,TMPMAX,2014,8,21,28.7
43466,COLOMBO,TMPMAX,2014,8,22,27.1
43466,COLOMBO,TMPMAX,2014,8,23,30.2
43466,COLOMBO,TMPMAX,2014,8,24,30.3
43466,COLOMBO,TMPMAX,2014,8,25,30.6
43466,COLOMBO,TMPMAX,2014,8,26,30.3
43466,COLOMBO,TMPMAX,2014,8,27,30.6
43466,COLOMBO,TMPMAX,2014,8,28,31
43466,COLOMBO,TMPMAX,2014,8,29,30.9
43466,COLOMBO,TMPMAX,2014,8,30,30.9
43466,COLOMBO,TMPMAX,2014,8,31,30.9
43466,COLOMBO,TMPMAX,2014,9,1,31.1
43466,COLOMBO,TMPMAX,2014,9,2,29.5
43466,COLOMBO,TMPMAX,2014,9,3,29.9
43466,COLOMBO,TMPMAX,2014,9,4,29.5
43466,COLOMBO,TMPMAX,2014,9,5,30.2
43466,COLOMBO,TMPMAX,2014,9,6,30.8
43466,COLOMBO,TMPMAX,2014,9,7,29.5
